CorrTime,fltLongitude,fltLatitude,fltSpeed,dtTime,srtAngle,NoOfSat,DoorOpen,IgniStat,ExtBatLevel,IntBatLevel,odo,din3,din4,an1,an2,an3,an4,odometer,zzentrydt
20-06-2018 08:04:37,81.153587,24.479546,0,20-06-2018 02:34,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 02:35
20-06-2018 08:05:07,81.153587,24.479546,0,20-06-2018 02:35,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:36
20-06-2018 08:05:37,81.153587,24.479546,0,20-06-2018 02:35,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:36
20-06-2018 08:06:07,81.153587,24.479546,0,20-06-2018 02:36,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:37
20-06-2018 08:06:37,81.153587,24.479546,0,20-06-2018 02:36,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:37
20-06-2018 08:07:07,81.153587,24.479546,0,20-06-2018 02:37,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:37
20-06-2018 08:07:37,81.153587,24.479546,0,20-06-2018 02:37,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:38
20-06-2018 08:08:07,81.153587,24.479546,0,20-06-2018 02:38,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:38
20-06-2018 08:08:37,81.153587,24.479546,0,20-06-2018 02:38,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:39
20-06-2018 08:09:07,81.153587,24.479546,0,20-06-2018 02:39,40,,0,0,12655,4120,0,1,0,0,,300,300,,20-06-2018 02:39
20-06-2018 08:09:37,81.153587,24.479546,0,20-06-2018 02:39,40,,0,0,12659,4120,0,1,0,0,,300,300,,20-06-2018 02:40
20-06-2018 08:10:07,81.153587,24.479546,0,20-06-2018 02:40,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:41
20-06-2018 08:10:37,81.153587,24.479546,0,20-06-2018 02:40,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:41
20-06-2018 08:11:07,81.153587,24.479546,0,20-06-2018 02:41,40,,0,0,12659,4120,0,1,0,1,,300,300,,20-06-2018 02:41
20-06-2018 08:11:37,81.153587,24.479546,0,20-06-2018 02:41,40,,0,0,12663,4120,0,1,0,12,,300,300,,20-06-2018 02:42
20-06-2018 08:12:07,81.153587,24.479546,0,20-06-2018 02:42,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:42
20-06-2018 08:12:37,81.153587,24.479546,0,20-06-2018 02:42,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:43
20-06-2018 08:13:07,81.153587,24.479546,0,20-06-2018 02:43,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:43
20-06-2018 08:13:37,81.153587,24.479546,0,20-06-2018 02:43,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:44
20-06-2018 08:14:07,81.153587,24.479546,0,20-06-2018 02:44,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:44
20-06-2018 08:14:37,81.153587,24.479546,0,20-06-2018 02:44,40,,0,0,12659,4120,0,1,0,0,,300,300,,20-06-2018 02:45
20-06-2018 08:15:07,81.153587,24.479546,0,20-06-2018 02:45,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:46
20-06-2018 08:15:37,81.153587,24.479546,0,20-06-2018 02:45,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:46
20-06-2018 08:16:07,81.153587,24.479546,0,20-06-2018 02:46,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:46
20-06-2018 08:16:37,81.153587,24.479546,0,20-06-2018 02:46,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:47
20-06-2018 08:17:07,81.153587,24.479546,0,20-06-2018 02:47,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:48
20-06-2018 08:17:37,81.153587,24.479546,0,20-06-2018 02:47,40,,0,0,12661,4120,0,1,0,0,,300,300,,20-06-2018 02:48
20-06-2018 08:18:07,81.153587,24.479546,0,20-06-2018 02:48,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:49
20-06-2018 08:18:37,81.153587,24.479546,0,20-06-2018 02:48,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:49
20-06-2018 08:19:07,81.153587,24.479546,0,20-06-2018 02:49,40,,0,0,12663,4120,0,1,0,1,,300,300,,20-06-2018 02:49
20-06-2018 08:19:37,81.153587,24.479546,0,20-06-2018 02:49,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:50
20-06-2018 08:20:07,81.153587,24.479546,0,20-06-2018 02:50,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:51
20-06-2018 08:20:37,81.153587,24.479546,0,20-06-2018 02:50,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:51
20-06-2018 08:21:07,81.153587,24.479546,0,20-06-2018 02:51,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:51
20-06-2018 08:21:37,81.153587,24.479546,0,20-06-2018 02:51,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:52
20-06-2018 08:22:07,81.153587,24.479546,0,20-06-2018 02:52,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:52
20-06-2018 08:22:37,81.153587,24.479546,0,20-06-2018 02:52,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:53
20-06-2018 08:23:07,81.153587,24.479546,0,20-06-2018 02:53,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:53
20-06-2018 08:23:37,81.153587,24.479546,0,20-06-2018 02:53,40,,0,0,12673,4120,0,1,0,12,,300,300,,20-06-2018 02:54
20-06-2018 08:24:07,81.153587,24.479546,0,20-06-2018 02:54,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:54
20-06-2018 08:24:37,81.153587,24.479546,0,20-06-2018 02:54,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:55
20-06-2018 08:25:07,81.153587,24.479546,0,20-06-2018 02:55,40,,0,0,12663,4120,0,1,0,9,,300,300,,20-06-2018 02:55
20-06-2018 08:25:38,81.153587,24.479546,0,20-06-2018 02:55,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:56
20-06-2018 08:26:07,81.153587,24.479546,0,20-06-2018 02:56,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:57
20-06-2018 08:26:37,81.153587,24.479546,0,20-06-2018 02:56,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:57
20-06-2018 08:27:07,81.153587,24.479546,0,20-06-2018 02:57,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:58
20-06-2018 08:27:37,81.153587,24.479546,0,20-06-2018 02:57,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 02:58
20-06-2018 08:28:07,81.153587,24.479546,0,20-06-2018 02:58,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:58
20-06-2018 08:28:37,81.153587,24.479546,0,20-06-2018 02:58,40,,0,0,12673,4120,0,1,0,0,,300,300,,20-06-2018 02:59
20-06-2018 08:29:06,81.153587,24.479546,0,20-06-2018 02:59,40,,1,1,12654,4120,0,1,0,468,,300,300,,20-06-2018 02:59
20-06-2018 08:29:25,81.153587,24.479546,0,20-06-2018 02:59,40,,0,1,12381,4120,0,1,1,2712,,300,300,,20-06-2018 03:00
20-06-2018 08:29:55,81.153587,24.479546,0,20-06-2018 02:59,40,,0,0,12557,4120,0,1,0,0,,300,300,,20-06-2018 03:00
20-06-2018 08:30:25,81.153587,24.479546,0,20-06-2018 03:00,40,,0,0,12566,4120,0,1,0,0,,300,300,,20-06-2018 03:01
20-06-2018 08:30:55,81.153587,24.479546,0,20-06-2018 03:00,40,,0,0,12567,4120,0,1,0,0,,300,300,,20-06-2018 03:01
20-06-2018 08:31:25,81.153587,24.479546,0,20-06-2018 03:01,40,,0,0,12585,4120,0,1,0,0,,300,300,,20-06-2018 03:02
20-06-2018 08:31:55,81.153587,24.479546,0,20-06-2018 03:01,40,,0,0,12585,4120,0,1,0,0,,300,300,,20-06-2018 03:02
20-06-2018 08:32:25,81.153587,24.479546,0,20-06-2018 03:02,40,,0,0,12595,4120,0,1,0,0,,300,300,,20-06-2018 03:03
20-06-2018 08:32:55,81.153587,24.479546,0,20-06-2018 03:02,40,,0,0,12605,4120,0,1,0,0,,300,300,,20-06-2018 03:03
20-06-2018 08:33:25,81.153587,24.479546,0,20-06-2018 03:03,40,,0,0,12595,4120,0,1,0,0,,300,300,,20-06-2018 03:04
20-06-2018 08:33:55,81.153587,24.479546,0,20-06-2018 03:03,40,,0,0,12615,4120,0,1,0,0,,300,300,,20-06-2018 03:04
20-06-2018 08:34:25,81.153587,24.479546,0,20-06-2018 03:04,40,,0,0,12614,4120,0,1,0,0,,300,300,,20-06-2018 03:05
20-06-2018 08:34:55,81.153587,24.479546,0,20-06-2018 03:04,40,,0,0,12615,4120,0,1,0,0,,300,300,,20-06-2018 03:05
20-06-2018 08:35:25,81.153587,24.479546,0,20-06-2018 03:05,40,,0,0,12616,4120,0,1,0,0,,300,300,,20-06-2018 03:06
20-06-2018 08:35:55,81.153587,24.479546,0,20-06-2018 03:05,40,,0,0,12616,4120,0,1,0,0,,300,300,,20-06-2018 03:06
20-06-2018 08:36:25,81.153587,24.479546,0,20-06-2018 03:06,40,,0,0,12624,4120,0,1,0,0,,300,300,,20-06-2018 03:07
20-06-2018 08:36:55,81.153587,24.479546,0,20-06-2018 03:06,40,,0,0,12634,4120,0,1,0,12,,300,300,,20-06-2018 03:07
20-06-2018 08:37:25,81.153587,24.479546,0,20-06-2018 03:07,40,,0,0,12635,4120,0,1,0,0,,300,300,,20-06-2018 03:08
20-06-2018 08:37:55,81.153587,24.479546,0,20-06-2018 03:07,40,,0,0,12634,4120,0,1,0,0,,300,300,,20-06-2018 03:08
20-06-2018 08:38:25,81.153587,24.479546,0,20-06-2018 03:08,40,,0,0,12634,4120,0,1,0,0,,300,300,,20-06-2018 03:09
20-06-2018 08:38:55,81.153587,24.479546,0,20-06-2018 03:08,40,,0,0,12634,4120,0,1,0,0,,300,300,,20-06-2018 03:09
20-06-2018 08:39:25,81.153587,24.479546,0,20-06-2018 03:09,40,,0,0,12644,4120,0,1,0,0,,300,300,,20-06-2018 03:10
20-06-2018 08:39:55,81.153587,24.479546,0,20-06-2018 03:09,40,,0,0,12635,4120,0,1,0,0,,300,300,,20-06-2018 03:10
20-06-2018 08:40:25,81.153587,24.479546,0,20-06-2018 03:10,40,,0,0,12644,4120,0,1,0,0,,300,300,,20-06-2018 03:11
20-06-2018 08:40:55,81.153587,24.479546,0,20-06-2018 03:10,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:11
20-06-2018 08:41:25,81.153587,24.479546,0,20-06-2018 03:11,40,,0,0,12644,4120,0,1,0,0,,300,300,,20-06-2018 03:12
20-06-2018 08:41:55,81.153587,24.479546,0,20-06-2018 03:11,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:12
20-06-2018 08:42:25,81.153587,24.479546,0,20-06-2018 03:12,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:13
20-06-2018 08:42:55,81.153587,24.479546,0,20-06-2018 03:12,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:13
20-06-2018 08:43:25,81.153587,24.479546,0,20-06-2018 03:13,40,,0,0,12644,4120,0,1,0,0,,300,300,,20-06-2018 03:14
20-06-2018 08:43:55,81.153587,24.479546,0,20-06-2018 03:13,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:14
20-06-2018 08:44:25,81.153587,24.479546,0,20-06-2018 03:14,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:15
20-06-2018 08:44:56,81.153587,24.479546,0,20-06-2018 03:14,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:15
20-06-2018 08:45:26,81.153587,24.479546,0,20-06-2018 03:15,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:16
20-06-2018 08:45:56,81.153587,24.479546,0,20-06-2018 03:15,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:16
20-06-2018 08:46:25,81.153587,24.479546,0,20-06-2018 03:16,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:17
20-06-2018 08:46:55,81.153587,24.479546,0,20-06-2018 03:16,40,,0,0,12664,4120,0,1,0,0,,300,300,,20-06-2018 03:17
20-06-2018 08:47:25,81.153587,24.479546,0,20-06-2018 03:17,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 03:18
20-06-2018 08:47:55,81.153587,24.479546,0,20-06-2018 03:17,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 03:18
20-06-2018 08:48:25,81.153587,24.479546,0,20-06-2018 03:18,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:19
20-06-2018 08:48:55,81.153587,24.479546,0,20-06-2018 03:18,40,,0,0,12659,4120,0,1,0,0,,300,300,,20-06-2018 03:19
20-06-2018 08:49:25,81.153587,24.479546,0,20-06-2018 03:19,40,,0,0,12645,4120,0,1,0,0,,300,300,,20-06-2018 03:20
20-06-2018 08:49:55,81.153587,24.479546,0,20-06-2018 03:19,40,,0,0,12656,4120,0,1,0,0,,300,300,,20-06-2018 03:20
20-06-2018 08:50:25,81.153587,24.479546,0,20-06-2018 03:20,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:21
20-06-2018 08:50:55,81.153587,24.479546,0,20-06-2018 03:20,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 03:21
20-06-2018 08:51:25,81.153587,24.479546,0,20-06-2018 03:21,40,,0,0,12663,4120,0,1,0,0,,300,300,,20-06-2018 03:22
20-06-2018 08:51:55,81.153587,24.479546,0,20-06-2018 03:21,40,,0,0,12654,4120,0,1,0,0,,300,300,,20-06-2018 03:22
20-06-2018 08:52:25,81.153587,24.479546,0,20-06-2018 03:22,40,,0,0,12663,4120,0,1,1,0,,300,300,,20-06-2018 03:23
20-06-2018 08:52:55,81.153587,24.479546,0,20-06-2018 03:22,40,,0,0,12666,4120,0,1,0,0,,300,300,,20-06-2018 03:23
20-06-2018 08:53:25,81.153587,24.479546,0,20-06-2018 03:23,40,,0,0,12663,4120,0,1,1,0,,300,300,,20-06-2018 03:24
20-06-2018 08:53:27,81.153587,24.479546,0,20-06-2018 03:23,40,,1,1,12654,4120,0,1,1,552,,300,300,,20-06-2018 03:24
20-06-2018 08:53:58,81.153587,24.479546,0,20-06-2018 03:23,40,,1,1,12112,4120,0,1,1,2688,,300,300,,20-06-2018 03:24
20-06-2018 08:54:28,81.153587,24.479546,0,20-06-2018 03:24,40,,1,1,14332,4120,0,1,1,13835,,300,300,,20-06-2018 03:25
20-06-2018 08:54:43,81.153574,24.479482,6,20-06-2018 03:24,201,,1,1,14327,4120,7,1,1,13850,,300,300,,20-06-2018 03:26
20-06-2018 08:54:44,81.153574,24.479469,6,20-06-2018 03:24,193,,1,1,14306,4120,1,1,1,13821,,300,300,,20-06-2018 03:26
20-06-2018 08:54:50,81.153542,24.479392,6,20-06-2018 03:24,213,,1,1,14298,4120,9,1,1,13832,,300,12,,20-06-2018 03:39
20-06-2018 08:54:55,81.153478,24.479331,6,20-06-2018 03:24,238,,1,1,14305,4120,10,1,1,13778,,300,300,,20-06-2018 03:26
20-06-2018 08:55:17,81.153235,24.479112,6,20-06-2018 03:25,142,,1,1,14301,4120,35,1,1,13843,,300,300,,20-06-2018 03:26
20-06-2018 08:55:23,81.153318,24.479088,6,20-06-2018 03:25,77,,1,1,14281,4120,9,1,1,13844,,300,300,,20-06-2018 03:26
20-06-2018 08:55:29,81.153402,24.47913,6,20-06-2018 03:25,57,,1,1,14308,4120,10,1,1,13826,,300,300,,20-06-2018 03:26
20-06-2018 08:55:59,81.15385,24.479424,6,20-06-2018 03:25,70,,1,1,14305,4120,57,1,1,13837,,300,300,,20-06-2018 03:26
20-06-2018 08:56:07,81.153958,24.479427,6,20-06-2018 03:26,112,,1,1,14315,4120,11,1,1,13841,,300,300,,20-06-2018 03:27
20-06-2018 08:56:11,81.154016,24.479392,6,20-06-2018 03:26,133,,1,1,14324,4120,7,1,1,13827,,300,300,,20-06-2018 03:27
20-06-2018 08:56:26,81.154246,24.479232,6,20-06-2018 03:26,103,,1,1,14303,4120,30,1,1,13832,,300,300,,20-06-2018 03:27
20-06-2018 08:56:56,81.154637,24.479058,5,20-06-2018 03:26,117,,1,1,14314,4120,45,1,1,13836,,300,300,,20-06-2018 03:27
20-06-2018 08:57:18,81.15479,24.478888,6,20-06-2018 03:27,230,,1,1,14332,4120,25,1,1,13853,,300,300,,20-06-2018 03:28
20-06-2018 08:57:20,81.154758,24.478875,6,20-06-2018 03:27,255,,1,1,14298,4120,4,1,1,13826,,300,300,,20-06-2018 03:28
20-06-2018 08:57:46,81.154707,24.478886,0,20-06-2018 03:27,28,,0,1,14383,4120,0,1,1,13903,,300,300,,20-06-2018 04:39
20-06-2018 08:58:16,81.154707,24.478886,0,20-06-2018 03:28,28,,0,0,13803,4120,0,1,1,0,,300,300,,20-06-2018 06:25
20-06-2018 08:58:46,81.154707,24.478886,0,20-06-2018 03:28,28,,0,0,13706,4120,0,1,0,0,,300,300,,20-06-2018 06:25
20-06-2018 08:59:16,81.154707,24.478886,0,20-06-2018 03:29,28,,0,0,13657,4120,0,1,0,0,,300,300,,20-06-2018 06:25
20-06-2018 08:59:23,81.154707,24.478886,0,20-06-2018 03:29,28,,0,0,13638,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 08:59:53,81.154707,24.478886,0,20-06-2018 03:29,28,,0,0,13599,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:00:23,81.154707,24.478886,0,20-06-2018 03:30,28,,0,0,13560,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:00:53,81.154707,24.478886,0,20-06-2018 03:30,28,,0,0,13521,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:01:23,81.154707,24.478886,0,20-06-2018 03:31,28,,0,0,13491,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:01:54,81.154707,24.478886,0,20-06-2018 03:31,28,,0,0,13467,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:02:23,81.154707,24.478886,0,20-06-2018 03:32,28,,0,0,13433,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:02:53,81.154707,24.478886,0,20-06-2018 03:32,28,,0,0,13423,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:03:23,81.154707,24.478886,0,20-06-2018 03:33,28,,0,0,13394,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:03:53,81.154707,24.478886,0,20-06-2018 03:33,28,,0,0,13384,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:04:23,81.154707,24.478886,0,20-06-2018 03:34,28,,0,0,13365,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:04:53,81.154707,24.478886,0,20-06-2018 03:34,28,,0,0,13345,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:05:23,81.154707,24.478886,0,20-06-2018 03:35,28,,0,0,13336,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:05:53,81.154707,24.478886,0,20-06-2018 03:35,28,,0,0,13316,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:06:23,81.154707,24.478886,0,20-06-2018 03:36,28,,0,0,13316,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:06:53,81.154707,24.478886,0,20-06-2018 03:36,28,,0,0,13297,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:07:23,81.154707,24.478886,0,20-06-2018 03:37,28,,0,0,13287,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:07:53,81.154707,24.478886,0,20-06-2018 03:37,28,,0,0,13278,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:08:23,81.154707,24.478886,0,20-06-2018 03:38,28,,0,0,13267,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:08:53,81.154707,24.478886,0,20-06-2018 03:38,28,,0,0,13258,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:09:23,81.154707,24.478886,0,20-06-2018 03:39,28,,0,0,13248,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:09:53,81.154707,24.478886,0,20-06-2018 03:39,28,,0,0,13248,4120,0,1,0,0,,300,300,,20-06-2018 06:24
20-06-2018 09:10:23,81.154707,24.478886,0,20-06-2018 03:40,28,,0,0,13228,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:10:53,81.154707,24.478886,0,20-06-2018 03:40,28,,0,0,13219,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:11:23,81.154707,24.478886,0,20-06-2018 03:41,28,,0,0,13200,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:11:53,81.154707,24.478886,0,20-06-2018 03:41,28,,0,0,13202,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:12:23,81.154707,24.478886,0,20-06-2018 03:42,28,,0,0,13175,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:12:53,81.154707,24.478886,0,20-06-2018 03:42,0,,0,0,13189,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:13:23,81.154758,24.478896,0,20-06-2018 03:43,0,,0,0,13189,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:13:53,81.154758,24.478896,0,20-06-2018 03:43,0,,0,0,13184,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:14:23,81.154758,24.478896,0,20-06-2018 03:44,0,,0,0,13180,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:14:53,81.154758,24.478896,0,20-06-2018 03:44,0,,0,0,13170,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:15:23,81.154758,24.478896,0,20-06-2018 03:45,0,,0,0,13150,4120,0,1,0,0,,300,300,,20-06-2018 06:23
20-06-2018 09:15:53,81.154758,24.478896,0,20-06-2018 03:45,0,,0,0,13150,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:16:23,81.154758,24.478896,0,20-06-2018 03:46,0,,0,0,13142,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:16:53,81.154758,24.478896,0,20-06-2018 03:46,0,,0,0,13127,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:17:23,81.154758,24.478896,0,20-06-2018 03:47,0,,0,0,13150,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:17:53,81.154758,24.478896,0,20-06-2018 03:47,0,,0,0,13141,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:18:23,81.154758,24.478896,0,20-06-2018 03:48,0,,0,0,13130,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:18:53,81.154758,24.478896,0,20-06-2018 03:48,0,,0,0,13121,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:19:23,81.154758,24.478896,0,20-06-2018 03:49,0,,0,0,13121,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:19:53,81.154758,24.478896,0,20-06-2018 03:49,0,,0,0,13112,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:20:23,81.154758,24.478896,0,20-06-2018 03:50,0,,0,0,13112,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:20:53,81.154758,24.478896,0,20-06-2018 03:50,0,,0,0,13102,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:21:24,81.154758,24.478896,0,20-06-2018 03:51,0,,0,0,13102,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:21:53,81.154758,24.478896,0,20-06-2018 03:51,0,,0,0,13073,4120,0,1,0,0,,300,300,,20-06-2018 06:22
20-06-2018 09:22:23,81.154758,24.478896,0,20-06-2018 03:52,0,,0,0,13083,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:22:53,81.154758,24.478896,0,20-06-2018 03:52,0,,0,0,13063,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:23:23,81.154758,24.478896,0,20-06-2018 03:53,0,,0,0,13074,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:23:53,81.154758,24.478896,0,20-06-2018 03:53,0,,0,0,13082,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:24:23,81.154758,24.478896,0,20-06-2018 03:54,0,,0,0,13068,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:24:53,81.154758,24.478896,0,20-06-2018 03:54,0,,0,0,13058,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:25:23,81.154758,24.478896,0,20-06-2018 03:55,0,,0,0,13064,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:25:53,81.154758,24.478896,0,20-06-2018 03:55,0,,0,0,13073,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:26:23,81.154758,24.478896,0,20-06-2018 03:56,0,,0,0,13063,4120,0,1,0,12,,300,300,,20-06-2018 06:00
20-06-2018 09:26:53,81.154758,24.478896,0,20-06-2018 03:56,0,,0,0,13063,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:27:23,81.154758,24.478896,0,20-06-2018 03:57,0,,0,0,13043,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:27:53,81.154758,24.478896,0,20-06-2018 03:57,0,,0,0,13041,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:28:23,81.154758,24.478896,0,20-06-2018 03:58,0,,0,0,13043,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:28:53,81.154758,24.478896,0,20-06-2018 03:58,0,,0,0,13043,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:29:23,81.154758,24.478896,0,20-06-2018 03:59,0,,0,0,13043,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:29:53,81.154758,24.478896,0,20-06-2018 03:59,0,,0,0,13043,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:30:23,81.154758,24.478896,0,20-06-2018 04:00,0,,0,0,13034,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:30:53,81.154758,24.478896,0,20-06-2018 04:00,0,,0,0,13034,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:31:23,81.154758,24.478896,0,20-06-2018 04:01,0,,0,0,13024,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:31:53,81.154758,24.478896,0,20-06-2018 04:01,0,,0,0,13024,4120,0,1,0,0,,300,300,,20-06-2018 06:00
20-06-2018 09:32:23,81.154758,24.478896,0,20-06-2018 04:02,0,,0,0,13014,4120,0,1,0,0,,300,300,,20-06-2018 06:00
