,CorrTime,fltLongitude,fltLatitude,fltSpeed,dtTime,srtAngle,NoOfSat,DoorOpen,IgniStat,ExtBatLevel,IntBatLevel,odo,din3,din4,an1,an2,an3,an4,odometer,zzentrydt,angles,angles_cross,lat_long,distances,deltaT,speed
3770,2018-06-20 16:06:29,81.190432,24.493826000000002,0,20-06-2018 10:36,245,,0,0,13433,4120,0,1,0,0,,300,300,,20-06-2018 10:37,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3771,2018-06-20 16:06:37,81.190432,24.493826000000002,0,20-06-2018 10:36,245,,0,0,13407,4120,0,1,0,0,,300,300,,20-06-2018 10:37,,,"24.493826000000002, 81.190432",0.0,0.0022222222222222222,0.0
3772,2018-06-20 16:07:07,81.190432,24.493826000000002,0,20-06-2018 10:37,245,,0,0,13384,4120,0,1,0,0,,300,300,,20-06-2018 10:37,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3773,2018-06-20 16:07:37,81.190432,24.493826000000002,0,20-06-2018 10:37,245,,0,0,13355,4120,0,1,0,0,,300,300,,20-06-2018 10:38,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3774,2018-06-20 16:08:07,81.190432,24.493826000000002,0,20-06-2018 10:38,245,,0,0,13333,4120,0,1,0,0,,300,300,,20-06-2018 10:38,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3775,2018-06-20 16:08:37,81.190432,24.493826000000002,0,20-06-2018 10:38,245,,0,0,13316,4120,0,1,0,0,,300,300,,20-06-2018 10:39,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3776,2018-06-20 16:09:07,81.190432,24.493826000000002,0,20-06-2018 10:39,245,,0,0,13306,4120,0,1,0,0,,300,300,,20-06-2018 10:40,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3777,2018-06-20 16:09:37,81.190432,24.493826000000002,0,20-06-2018 10:39,245,,0,0,13275,4120,0,1,0,0,,300,300,,20-06-2018 10:40,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3778,2018-06-20 16:10:07,81.190432,24.493826000000002,0,20-06-2018 10:40,245,,0,0,13267,4120,0,1,0,0,,300,300,,20-06-2018 10:40,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3779,2018-06-20 16:10:37,81.190432,24.493826000000002,0,20-06-2018 10:40,245,,0,0,13248,4120,0,1,0,1,,300,300,,20-06-2018 10:41,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3780,2018-06-20 16:11:07,81.190432,24.493826000000002,0,20-06-2018 10:41,245,,0,0,13248,4120,0,1,0,0,,300,300,,20-06-2018 10:41,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3781,2018-06-20 16:11:37,81.190432,24.493826000000002,0,20-06-2018 10:41,245,,0,0,13238,4120,0,1,0,0,,300,300,,20-06-2018 10:42,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3782,2018-06-20 16:12:08,81.190432,24.493826000000002,0,20-06-2018 10:42,245,,0,0,13219,4120,0,1,0,0,,300,300,,20-06-2018 10:42,,,"24.493826000000002, 81.190432",0.0,0.008611111111111111,0.0
3783,2018-06-20 16:12:38,81.190432,24.493826000000002,0,20-06-2018 10:42,245,,0,0,13209,4120,0,1,0,0,,300,300,,20-06-2018 10:43,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3784,2018-06-20 16:13:08,81.190432,24.493826000000002,0,20-06-2018 10:43,245,,0,0,13199,4120,0,1,0,0,,300,300,,20-06-2018 10:44,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3785,2018-06-20 16:13:38,81.190432,24.493826000000002,0,20-06-2018 10:43,245,,0,0,13189,4120,0,1,0,0,,300,300,,20-06-2018 10:44,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3786,2018-06-20 16:14:08,81.190432,24.493826000000002,0,20-06-2018 10:44,245,,0,0,13180,4120,0,1,0,11,,300,300,,20-06-2018 10:45,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3787,2018-06-20 16:14:38,81.190432,24.493826000000002,0,20-06-2018 10:44,245,,0,0,13160,4120,0,1,0,0,,300,300,,20-06-2018 10:45,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3788,2018-06-20 16:15:08,81.190432,24.493826000000002,0,20-06-2018 10:45,245,,0,0,13160,4120,0,1,0,0,,300,300,,20-06-2018 10:45,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3789,2018-06-20 16:15:38,81.190432,24.493826000000002,0,20-06-2018 10:45,245,,0,0,13150,4120,0,1,0,0,,300,300,,20-06-2018 10:46,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3790,2018-06-20 16:16:08,81.190432,24.493826000000002,0,20-06-2018 10:46,245,,0,0,13141,4120,0,1,0,0,,300,300,,20-06-2018 10:46,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3791,2018-06-20 16:16:38,81.190432,24.493826000000002,0,20-06-2018 10:46,245,,0,0,13134,4120,0,1,0,0,,300,300,,20-06-2018 10:47,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3792,2018-06-20 16:17:03,81.190432,24.493826000000002,0,20-06-2018 10:47,245,,1,1,13122,4120,0,1,1,0,,300,300,,20-06-2018 10:47,,,"24.493826000000002, 81.190432",0.0,0.006944444444444444,0.0
3793,2018-06-20 16:17:33,81.190432,24.493826000000002,0,20-06-2018 10:47,245,,1,1,12557,4120,0,1,1,11242,,300,300,,20-06-2018 10:48,,,"24.493826000000002, 81.190432",0.0,0.008333333333333333,0.0
3794,2018-06-20 16:17:53,81.19049,24.493832,6,20-06-2018 10:47,253,,1,1,14257,4120,6,1,1,13744,,300,300,,20-06-2018 10:48,177.15997884971205,177.15997884971205,"24.493832, 81.19049",0.005916310448673607,0.005555555555555556,1.0649358807612492
3795,2018-06-20 16:18:23,81.190438,24.493824,0,20-06-2018 10:48,254,,1,1,14273,4120,5,1,1,13765,,300,300,,20-06-2018 10:49,172.99498859966832,172.99498859966832,"24.493824, 81.190438",0.005344675517508806,0.008333333333333333,0.6413610621010567
3796,2018-06-20 16:18:32,81.190477,24.493835,6,20-06-2018 10:48,73,,1,1,14252,4120,4,1,1,13739,,300,300,,20-06-2018 10:49,1.26141107200713,1.26141107200713,"24.493835, 81.190477",0.004136543000863482,0.0025,1.654617200345393
3797,2018-06-20 16:18:45,81.190566,24.493858,7,20-06-2018 10:48,246,,1,1,14250,4120,10,1,1,13769,,300,300,,20-06-2018 10:49,171.75215175574874,171.75215175574874,"24.493858, 81.190566",0.009373846337103139,0.003611111111111111,2.5958343702747153
3798,2018-06-20 16:19:15,81.190502,24.493851,0,20-06-2018 10:49,80,,1,1,14269,4120,7,1,1,13785,,300,300,,20-06-2018 10:50,,,"24.493851, 81.190502",0.00653319423662294,0.008333333333333333,0.7839833083947528
3799,2018-06-20 16:19:45,81.190502,24.493851,0,20-06-2018 10:49,80,,1,1,14296,4120,0,1,1,13823,,300,300,,20-06-2018 10:50,,,"24.493851, 81.190502",0.0,0.008333333333333333,0.0
3800,2018-06-20 16:20:15,81.190502,24.493851,0,20-06-2018 10:50,80,,1,1,14288,4120,0,1,1,13820,,300,300,,20-06-2018 10:51,,,"24.493851, 81.190502",0.0,0.008333333333333333,0.0
3801,2018-06-20 16:20:45,81.190502,24.493851,0,20-06-2018 10:50,80,,1,1,14289,4120,0,1,1,13822,,300,300,,20-06-2018 10:51,,,"24.493851, 81.190502",0.0,0.008333333333333333,0.0
3802,2018-06-20 16:21:15,81.190502,24.493851,0,20-06-2018 10:51,80,,1,1,14266,4120,0,1,1,13772,,300,300,,20-06-2018 10:52,,,"24.493851, 81.190502",0.0,0.008333333333333333,0.0
3803,2018-06-20 16:21:16,81.190573,24.493867,6,20-06-2018 10:51,241,,1,1,14273,4120,7,1,1,13799,,300,300,,20-06-2018 10:52,170.17901888786082,170.17901888786082,"24.493867, 81.190573",0.007411547304849227,0.0002777777777777778,26.681570297457217
3804,2018-06-20 16:21:32,81.190368,24.493782,7,20-06-2018 10:51,219,,1,1,14269,4120,23,1,1,13784,,300,300,,20-06-2018 10:52,19.753123399676856,19.753123399676856,"24.493782, 81.190368",0.02281226882622868,0.0044444444444444444,5.132760485901453
3805,2018-06-20 16:21:44,81.190214,24.493642,6,20-06-2018 10:51,244,,1,1,14263,4120,22,1,1,13769,,300,300,,20-06-2018 10:52,9.785454541197575,9.785454541197575,"24.493642, 81.190214",0.02200285613189121,0.0033333333333333335,6.600856839567363
3806,2018-06-20 16:22:14,81.189779,24.493365,6,20-06-2018 10:52,242,,1,1,14265,4120,55,1,1,13768,,300,300,,20-06-2018 10:53,8.663973882076794,8.663973882076794,"24.493365, 81.189779",0.053716431118216314,0.008333333333333333,6.4459717341859575
3807,2018-06-20 16:22:44,81.189702,24.493331,0,20-06-2018 10:52,313,,1,1,14284,4120,9,1,1,13823,,300,300,,20-06-2018 10:53,,,"24.493331, 81.189702",0.008665836781530099,0.008333333333333333,1.0399004137836119
3808,2018-06-20 16:23:14,81.189702,24.493331,0,20-06-2018 10:53,313,,1,1,14287,4120,0,1,1,13825,,300,300,,20-06-2018 10:54,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3809,2018-06-20 16:23:44,81.189702,24.493331,0,20-06-2018 10:53,313,,1,1,14274,4120,0,1,1,13794,,300,300,,20-06-2018 10:54,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3810,2018-06-20 16:24:14,81.189702,24.493331,0,20-06-2018 10:54,313,,1,1,14306,4120,0,1,1,13835,,300,300,,20-06-2018 10:55,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3811,2018-06-20 16:24:44,81.189702,24.493331,0,20-06-2018 10:54,313,,1,1,14358,4120,0,1,1,13873,,300,300,,20-06-2018 10:55,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3812,2018-06-20 16:25:14,81.189702,24.493331,0,20-06-2018 10:55,313,,1,1,14314,4120,0,1,1,13831,,300,300,,20-06-2018 10:56,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3813,2018-06-20 16:25:26,81.189702,24.493331,0,20-06-2018 10:55,313,,0,0,14379,4120,0,1,1,13900,,300,300,,20-06-2018 10:56,,,"24.493331, 81.189702",0.0,0.0033333333333333335,0.0
3814,2018-06-20 16:25:56,81.189702,24.493331,0,20-06-2018 10:55,313,,0,0,13622,4120,0,1,1,0,,300,300,,20-06-2018 10:56,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3815,2018-06-20 16:26:26,81.189702,24.493331,0,20-06-2018 10:56,313,,0,0,13511,4120,0,1,0,0,,300,300,,20-06-2018 10:57,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3816,2018-06-20 16:26:56,81.189702,24.493331,0,20-06-2018 10:56,313,,0,0,13438,4120,0,1,0,0,,300,300,,20-06-2018 10:57,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3817,2018-06-20 16:27:05,81.189702,24.493331,0,20-06-2018 10:57,313,,0,0,13443,4120,0,1,0,0,,300,300,,20-06-2018 10:58,,,"24.493331, 81.189702",0.0,0.0025,0.0
3818,2018-06-20 16:27:35,81.189702,24.493331,0,20-06-2018 10:57,313,,0,0,13413,4120,0,1,0,0,,300,300,,20-06-2018 10:58,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3819,2018-06-20 16:28:05,81.189702,24.493331,0,20-06-2018 10:58,313,,0,0,13375,4120,0,1,0,0,,300,300,,20-06-2018 10:58,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3820,2018-06-20 16:28:35,81.189702,24.493331,0,20-06-2018 10:58,313,,0,0,13355,4120,0,1,0,0,,300,300,,20-06-2018 10:59,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3821,2018-06-20 16:29:05,81.189702,24.493331,0,20-06-2018 10:59,313,,0,0,13336,4120,0,1,0,12,,300,300,,20-06-2018 11:00,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3822,2018-06-20 16:29:35,81.189702,24.493331,0,20-06-2018 10:59,313,,0,0,13306,4120,0,1,0,0,,300,300,,20-06-2018 11:00,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3823,2018-06-20 16:30:05,81.189702,24.493331,0,20-06-2018 11:00,313,,0,0,13297,4120,0,1,0,0,,300,300,,20-06-2018 11:00,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3824,2018-06-20 16:30:35,81.189702,24.493331,0,20-06-2018 11:00,313,,0,0,13277,4120,0,1,0,9,,300,300,,20-06-2018 11:01,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3825,2018-06-20 16:31:05,81.189702,24.493331,0,20-06-2018 11:01,313,,0,0,13267,4120,0,1,0,0,,300,300,,20-06-2018 11:01,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3826,2018-06-20 16:31:35,81.189702,24.493331,0,20-06-2018 11:01,313,,0,0,13258,4120,0,1,0,0,,300,300,,20-06-2018 11:02,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3827,2018-06-20 16:32:05,81.189702,24.493331,0,20-06-2018 11:02,313,,0,0,13238,4120,0,1,0,0,,300,300,,20-06-2018 11:02,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3828,2018-06-20 16:32:35,81.189702,24.493331,0,20-06-2018 11:02,313,,0,0,13228,4120,0,1,0,0,,300,300,,20-06-2018 11:03,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3829,2018-06-20 16:33:05,81.189702,24.493331,0,20-06-2018 11:03,313,,0,0,13219,4120,0,1,0,0,,300,300,,20-06-2018 11:03,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3830,2018-06-20 16:33:35,81.189702,24.493331,0,20-06-2018 11:03,313,,0,0,13214,4120,0,1,0,0,,300,300,,20-06-2018 11:04,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3831,2018-06-20 16:34:05,81.189702,24.493331,0,20-06-2018 11:04,313,,0,0,13194,4120,0,1,0,0,,300,300,,20-06-2018 11:04,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3832,2018-06-20 16:34:35,81.189702,24.493331,0,20-06-2018 11:04,313,,0,0,13199,4120,0,1,0,0,,300,300,,20-06-2018 11:05,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3833,2018-06-20 16:35:05,81.189702,24.493331,0,20-06-2018 11:05,313,,0,0,13179,4120,0,1,0,0,,300,300,,20-06-2018 11:06,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3834,2018-06-20 16:35:35,81.189702,24.493331,0,20-06-2018 11:05,313,,0,0,13170,4120,0,1,0,0,,300,300,,20-06-2018 11:06,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3835,2018-06-20 16:36:05,81.189702,24.493331,0,20-06-2018 11:06,313,,0,0,13160,4120,0,1,0,0,,300,300,,20-06-2018 11:06,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3836,2018-06-20 16:36:35,81.189702,24.493331,0,20-06-2018 11:06,313,,0,0,13150,4120,0,1,0,0,,300,300,,20-06-2018 11:07,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3837,2018-06-20 16:37:05,81.189702,24.493331,0,20-06-2018 11:07,313,,0,0,13141,4120,0,1,0,0,,300,300,,20-06-2018 11:07,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3838,2018-06-20 16:37:35,81.189702,24.493331,0,20-06-2018 11:07,313,,0,0,13141,4120,0,1,0,0,,300,300,,20-06-2018 11:08,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3839,2018-06-20 16:38:05,81.189702,24.493331,0,20-06-2018 11:08,313,,0,0,13131,4120,0,1,0,0,,300,300,,20-06-2018 11:08,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3840,2018-06-20 16:38:35,81.189702,24.493331,0,20-06-2018 11:08,313,,0,0,13131,4120,0,1,0,0,,300,300,,20-06-2018 11:09,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3841,2018-06-20 16:39:05,81.189702,24.493331,0,20-06-2018 11:09,313,,0,0,13121,4120,0,1,0,0,,300,300,,20-06-2018 11:09,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3842,2018-06-20 16:39:35,81.189702,24.493331,0,20-06-2018 11:09,313,,0,0,13112,4120,0,1,0,0,,300,300,,20-06-2018 11:10,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3843,2018-06-20 16:40:05,81.189702,24.493331,0,20-06-2018 11:10,313,,0,0,13102,4120,0,1,0,0,,300,300,,20-06-2018 11:10,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3844,2018-06-20 16:40:32,81.189702,24.493331,0,20-06-2018 11:10,313,,1,1,13092,4120,0,1,1,630,,300,300,,20-06-2018 11:11,,,"24.493331, 81.189702",0.0,0.0075,0.0
3845,2018-06-20 16:41:02,81.189702,24.493331,0,20-06-2018 11:11,313,,1,1,12520,4120,0,1,1,2518,,300,300,,20-06-2018 11:11,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3846,2018-06-20 16:41:32,81.189702,24.493331,0,20-06-2018 11:11,313,,1,1,14277,4120,0,1,1,13788,,300,300,,20-06-2018 11:12,,,"24.493331, 81.189702",0.0,0.008333333333333333,0.0
3847,2018-06-20 16:42:03,81.189651,24.493317,0,20-06-2018 11:12,53,,1,1,14252,4120,6,1,1,13771,,300,300,,20-06-2018 11:13,,,"24.493317, 81.189651",0.00539695033157688,0.008611111111111111,0.6267426191508635
3848,2018-06-20 16:42:32,81.189651,24.493317,0,20-06-2018 11:12,53,,1,1,14280,4120,0,1,1,13808,,300,300,,20-06-2018 11:13,,,"24.493317, 81.189651",0.0,0.008055555555555555,0.0
3849,2018-06-20 16:43:02,81.189651,24.493317,0,20-06-2018 11:13,53,,1,1,14264,4120,0,1,1,13777,,300,300,,20-06-2018 11:13,,,"24.493317, 81.189651",0.0,0.008333333333333333,0.0
3850,2018-06-20 16:43:32,81.189651,24.493317,0,20-06-2018 11:13,53,,1,1,14272,4120,0,1,1,13791,,300,300,,20-06-2018 11:14,,,"24.493317, 81.189651",0.0,0.008333333333333333,0.0
3851,2018-06-20 16:44:02,81.189651,24.493317,0,20-06-2018 11:14,53,,1,1,14280,4120,0,1,1,13793,,300,300,,20-06-2018 11:14,,,"24.493317, 81.189651",0.0,0.008333333333333333,0.0
3852,2018-06-20 16:44:32,81.189651,24.493317,0,20-06-2018 11:14,53,,1,1,14363,4120,0,1,1,13887,,300,300,,20-06-2018 11:15,,,"24.493317, 81.189651",0.0,0.008333333333333333,0.0
3853,2018-06-20 16:45:02,81.189651,24.493317,0,20-06-2018 11:15,53,,1,1,14276,4120,0,1,1,13784,,300,300,,20-06-2018 11:15,,,"24.493317, 81.189651",0.0,0.008333333333333333,0.0
3854,2018-06-20 16:45:32,81.189651,24.493317,0,20-06-2018 11:15,53,,1,1,14284,4120,0,1,1,13823,,300,300,,20-06-2018 11:16,,,"24.493317, 81.189651",0.0,0.008333333333333333,0.0
3855,2018-06-20 16:46:02,81.190253,24.49371,4,20-06-2018 11:16,235,,1,1,14312,4120,76,1,1,13846,,300,300,,20-06-2018 11:16,177.17811478996657,177.17811478996657,"24.49371, 81.190253",0.07495474468954978,0.008333333333333333,8.994569362745974
3856,2018-06-20 16:46:32,81.189952,24.493534,4,20-06-2018 11:16,233,,1,1,14317,4120,37,1,1,13825,,300,300,,20-06-2018 11:17,12.194868958094167,12.194868958094167,"24.493534, 81.189952",0.03620584065641686,0.008333333333333333,4.344700878770023
3857,2018-06-20 16:47:02,81.189856,24.493446,0,20-06-2018 11:17,229,,1,1,14315,4120,14,1,1,13840,,300,300,,20-06-2018 11:17,,,"24.493446, 81.189856",0.013772971252944155,0.008333333333333333,1.6527565503532986
3858,2018-06-20 16:47:32,81.189856,24.493446,0,20-06-2018 11:17,229,,1,1,14301,4120,0,1,1,13820,,300,300,,20-06-2018 11:18,,,"24.493446, 81.189856",0.0,0.008333333333333333,0.0
3859,2018-06-20 16:48:02,81.189856,24.493446,0,20-06-2018 11:18,229,,1,1,14282,4120,0,1,1,13790,,300,300,,20-06-2018 11:18,,,"24.493446, 81.189856",0.0,0.008333333333333333,0.0
3860,2018-06-20 16:48:32,81.189856,24.493446,0,20-06-2018 11:18,229,,1,1,14308,4120,0,1,1,13843,,300,300,,20-06-2018 11:19,,,"24.493446, 81.189856",0.0,0.008333333333333333,0.0
3861,2018-06-20 16:49:02,81.190163,24.49363,4,20-06-2018 11:19,239,,1,1,14317,4120,38,1,1,13826,,300,300,,20-06-2018 11:19,176.63915047290573,176.63915047290573,"24.49363, 81.190163",0.03719781913036093,0.008333333333333333,4.463738295643312
3862,2018-06-20 16:49:19,81.18999000000001,24.493512,7,20-06-2018 11:19,236,,1,1,14275,4120,22,1,1,13800,,300,300,,20-06-2018 11:20,0.5781759397075174,0.5781759397075174,"24.493512, 81.18999000000001",0.021870502105555946,0.004722222222222222,4.631400445882435
3863,2018-06-20 16:49:49,81.18979200000001,24.493374,0,20-06-2018 11:19,292,,1,1,14255,4120,26,1,1,13758,,300,300,,20-06-2018 11:20,8.57651394436742,8.57651394436742,"24.493374, 81.18979200000001",0.025227498000396746,0.008333333333333333,3.0272997600476095
3864,2018-06-20 16:50:19,81.18975400000001,24.493338,0,20-06-2018 11:20,220,,1,1,14245,4120,6,1,1,13758,,300,300,,20-06-2018 11:21,169.6951535415826,169.6951535415826,"24.493338, 81.18975400000001",0.005544011248696193,0.008333333333333333,0.6652813498435431
3865,2018-06-20 16:50:49,81.190048,24.49353,0,20-06-2018 11:20,56,,1,1,14256,4120,37,1,1,13772,,300,300,,20-06-2018 11:21,,,"24.49353, 81.190048",0.03661030922204851,0.008333333333333333,4.393237106645821
3866,2018-06-20 16:51:19,81.190048,24.49353,0,20-06-2018 11:21,56,,1,1,14238,4120,0,1,1,13755,,300,300,,20-06-2018 11:22,,,"24.49353, 81.190048",0.0,0.008333333333333333,0.0
3867,2018-06-20 16:51:40,81.190387,24.493744,6,20-06-2018 11:21,243,,1,1,14264,4120,43,1,1,13798,,300,300,,20-06-2018 11:22,179.68657503214047,179.68657503214047,"24.493744, 81.190387",0.04174384185861874,0.005833333333333334,7.156087175763212
3868,2018-06-20 16:52:10,81.189894,24.493429000000003,7,20-06-2018 11:22,234,,1,1,14273,4120,62,1,1,13793,,300,300,,20-06-2018 11:23,0.14269598842910886,0.14269598842910886,"24.493429000000003, 81.189894",0.06094615778779991,0.008333333333333333,7.313538934535989
3869,2018-06-20 16:52:40,81.189715,24.493314,0,20-06-2018 11:22,52,,1,1,14271,4120,23,1,1,13797,,300,300,,20-06-2018 11:23,14.284096790858069,14.284096790858069,"24.493314, 81.189715",0.02216849617711816,0.008333333333333333,2.6602195412541794
3870,2018-06-20 16:53:10,81.189709,24.493312,0,20-06-2018 11:23,91,,1,1,14249,4120,1,1,1,13773,,300,300,,20-06-2018 11:23,,,"24.493312, 81.189709",0.0006472522939466617,0.008333333333333333,0.0776702752735994
3871,2018-06-20 16:53:40,81.189709,24.493312,0,20-06-2018 11:23,91,,1,1,14231,4120,0,1,1,13733,,300,300,,20-06-2018 11:24,,,"24.493312, 81.189709",0.0,0.008333333333333333,0.0
3872,2018-06-20 16:54:10,81.189709,24.493312,0,20-06-2018 11:24,91,,1,1,14275,4120,0,1,1,13803,,300,300,,20-06-2018 11:24,,,"24.493312, 81.189709",0.0,0.008333333333333333,0.0
3873,2018-06-20 16:54:40,81.189709,24.493312,0,20-06-2018 11:24,91,,1,1,14262,4120,0,1,1,13799,,300,300,,20-06-2018 11:25,,,"24.493312, 81.189709",0.0,0.008333333333333333,0.0
3874,2018-06-20 16:55:10,81.189709,24.493312,0,20-06-2018 11:25,91,,1,1,14268,4120,0,1,1,13810,,300,300,,20-06-2018 11:27,,,"24.493312, 81.189709",0.0,0.008333333333333333,0.0
3875,2018-06-20 16:55:41,81.189709,24.493312,0,20-06-2018 11:25,91,,1,1,14262,4120,0,1,1,13798,,300,300,,20-06-2018 11:27,,,"24.493312, 81.189709",0.0,0.008611111111111111,0.0
3876,2018-06-20 16:56:01,81.190598,24.493733,5,20-06-2018 11:26,72,,1,1,14259,4120,103,1,1,13798,,300,300,,20-06-2018 11:27,10.27843041392369,10.27843041392369,"24.493733, 81.190598",0.10146033958836567,0.005555555555555556,18.262861125905822
3877,2018-06-20 16:56:31,81.190925,24.493821,0,20-06-2018 11:26,57,,1,1,14286,4120,35,1,1,13810,,300,300,,20-06-2018 11:27,,,"24.493821, 81.190925",0.034548204961552906,0.008333333333333333,4.145784595386349
3878,2018-06-20 16:57:01,81.190925,24.493821,0,20-06-2018 11:27,57,,1,1,14295,4120,0,1,1,13823,,300,300,,20-06-2018 11:28,,,"24.493821, 81.190925",0.0,0.008333333333333333,0.0
3879,2018-06-20 16:57:31,81.190925,24.493821,0,20-06-2018 11:27,57,,1,1,14289,4120,0,1,1,13814,,300,300,,20-06-2018 11:28,,,"24.493821, 81.190925",0.0,0.008333333333333333,0.0
3880,2018-06-20 16:58:01,81.190925,24.493821,0,20-06-2018 11:28,57,,1,1,14278,4120,0,1,1,13820,,300,300,,20-06-2018 11:28,,,"24.493821, 81.190925",0.0,0.008333333333333333,0.0
3881,2018-06-20 16:58:31,81.190925,24.493821,0,20-06-2018 11:28,57,,1,1,14282,4120,0,1,1,13818,,300,300,,20-06-2018 11:29,,,"24.493821, 81.190925",0.0,0.008333333333333333,0.0
3882,2018-06-20 16:59:01,81.190925,24.493821,0,20-06-2018 11:29,57,,1,1,14290,4120,0,1,1,13823,,300,300,,20-06-2018 11:29,,,"24.493821, 81.190925",0.0,0.008333333333333333,0.0
3883,2018-06-20 16:59:31,81.190925,24.493821,0,20-06-2018 11:29,57,,1,1,14293,4120,0,1,1,13828,,300,300,,20-06-2018 11:30,,,"24.493821, 81.190925",0.0,0.008333333333333333,0.0
3884,2018-06-20 17:00:01,81.190925,24.493821,0,20-06-2018 11:30,57,,1,1,14287,4120,0,1,1,13828,,300,300,,20-06-2018 11:30,,,"24.493821, 81.190925",0.0,0.008333333333333333,0.0
3885,2018-06-20 17:00:23,81.190995,24.493845,7,20-06-2018 11:30,84,,1,1,14265,4120,8,1,1,13796,,300,300,,20-06-2018 11:32,8.125128543318748,8.125128543318748,"24.493845, 81.190995",0.007576841148790996,0.006111111111111111,1.2398467334385266
3886,2018-06-20 17:00:31,81.191168,24.493878,7,20-06-2018 11:30,54,,1,1,14228,4120,18,1,1,13783,,300,300,,20-06-2018 11:32,11.354972382484906,11.354972382484906,"24.493878, 81.191168",0.017912151325628543,0.0022222222222222222,8.060468096532844
3887,2018-06-20 17:01:01,81.19178199999999,24.494128,7,20-06-2018 11:31,62,,1,1,14235,4120,69,1,1,13760,,300,300,,20-06-2018 11:32,7.923504287835097,7.923504287835097,"24.494128, 81.19178199999999",0.06811739811624695,0.008333333333333333,8.174087773949635
3888,2018-06-20 17:01:31,81.192262,24.494406,7,20-06-2018 11:31,68,,1,1,14266,4120,59,1,1,13784,,300,300,,20-06-2018 11:32,8.159276854497529,8.159276854497529,"24.494406, 81.192262",0.057578307958124554,0.008333333333333333,6.909396954974946
3889,2018-06-20 17:02:01,81.192851,24.494643,7,20-06-2018 11:32,68,,1,1,14266,4120,66,1,1,13794,,300,300,,20-06-2018 11:32,1.887703004850374,1.887703004850374,"24.494643, 81.192851",0.06521726924001242,0.008333333333333333,7.826072308801491
